miRNA, drug
hsa-let-7e,25249
hsa-let-7e,26041
hsa-let-7e,26248
hsa-let-7e,26757
hsa-let-7e,26934
hsa-let-7e,26987
hsa-let-7e,27400
hsa-let-7e,27661
hsa-let-7e,28417
hsa-let-7e,28620
hsa-let-7e,28689
hsa-let-7e,29327
hsa-let-7e,30323
hsa-let-7e,30487
hsa-let-7e,30541
hsa-let-7e,30668
hsa-let-7e,30951
hsa-let-7e,31072
hsa-let-7e,31203
hsa-let-7e,31236
hsa-let-7e,31477
hsa-let-7e,31593
hsa-let-7e,31640
hsa-let-7e,31703
hsa-let-7e,32170
hsa-let-7e,32798
hsa-let-7e,33032
hsa-let-7e,33042
hsa-let-7e,33572
hsa-let-7e,33624
hsa-let-7e,33625
hsa-let-7e,33741
hsa-let-7e,33887
hsa-let-7e,33919
hsa-let-7e,34312
hsa-let-7e,34328
hsa-let-7e,34359
hsa-let-7e,34633
hsa-let-7e,35370
hsa-let-7e,36294
hsa-let-7e,36462
hsa-let-7e,36604
hsa-let-7e,37393
hsa-let-7e,37464
hsa-let-7e,37497
hsa-let-7e,37542
hsa-let-7e,37720
hsa-let-7e,37768
hsa-let-7e,38521
hsa-let-7e,38904
hsa-let-7e,38945
hsa-let-7e,39042
hsa-let-7e,39147
hsa-let-7e,39468
hsa-let-7e,39912
hsa-let-7e,39941
hsa-let-7e,40326
hsa-let-7e,40632
hsa-let-7e,40704
hsa-let-7e,41684
hsa-let-7e,41693
hsa-let-7e,41781
hsa-let-7e,41987
hsa-let-7e,42890
hsa-let-7e,43815
hsa-let-7e,44093
hsa-let-7e,44564
hsa-let-7e,47320
hsa-let-7e,47528
hsa-let-7e,47936
hsa-let-7e,48041
hsa-let-7e,50108
hsa-let-7e,50192
hsa-let-7e,51040
hsa-let-7e,51263
hsa-let-7e,51634
hsa-let-7e,52195
hsa-let-7e,53708
hsa-let-7e,54385
hsa-let-7e,54477
hsa-let-7e,54841
hsa-let-7e,54892
hsa-let-7e,55245
hsa-let-7e,55466
hsa-let-7e,56330
hsa-let-7e,56339
hsa-let-7e,56959
hsa-let-7e,57469
hsa-let-7e,57697
hsa-let-7e,59227
hsa-let-7e,59768
hsa-let-7e,60149
hsa-let-7e,60164
hsa-let-7e,60490
hsa-let-7e,60606
hsa-let-7e,60613
hsa-let-7e,60648
hsa-let-7e,60657
hsa-let-7e,60714
hsa-let-7e,60726
hsa-let-7e,60753
hsa-let-7e,60789
hsa-let-7e,60795
hsa-let-7e,60815
hsa-let-7e,60825
hsa-let-7e,60835
hsa-let-7e,60846
hsa-let-7e,60854
hsa-let-7e,60857
hsa-let-7e,60860
hsa-let-7e,60871
hsa-let-7e,60877
hsa-let-7e,60937
hsa-let-7e,60947
hsa-let-7e,62358
hsa-let-7e,62662
hsa-let-7e,62859
hsa-let-7e,62867
hsa-let-7e,62886
hsa-let-7e,64143
hsa-let-7e,64929
hsa-let-7e,65015
hsa-let-7e,65016
hsa-let-7e,65028
hsa-let-7e,65130
hsa-let-7e,65359
hsa-let-7e,65430
hsa-let-7e,65492
hsa-let-7e,65628
hsa-let-7e,65632
hsa-let-7e,65833
hsa-let-7e,65863
hsa-let-7e,65906
hsa-let-7e,65985
hsa-let-7e,66265
hsa-let-7e,66348
hsa-let-7e,67678
hsa-let-7e,68030
hsa-let-7e,68310
hsa-let-7e,68614
hsa-let-7e,68617
hsa-let-7e,68712
hsa-let-7e,68723
hsa-let-7e,68740
hsa-let-7e,68911
hsa-let-7e,68942
hsa-let-7e,69286
hsa-let-7e,71077
hsa-let-7e,71158
hsa-let-7e,71183
hsa-let-7e,71301
hsa-let-7e,71329
hsa-let-7e,71360
hsa-let-7e,71371
hsa-let-7e,71384
hsa-let-7e,71398
hsa-let-7e,71771
hsa-let-7e,72048
hsa-let-7e,72081
hsa-let-7e,72287
hsa-let-7e,72385
hsa-let-7e,74483
hsa-let-7e,77991
hsa-let-7e,77992
hsa-let-7e,77999
hsa-let-7e,82146
hsa-let-7e,82153
hsa-let-7e,84029
hsa-let-7e,84815
hsa-let-7e,91270
hsa-let-7e,91694
hsa-let-7e,92400
hsa-let-7e,92974
hsa-let-7e,93004
hsa-let-7e,104747
hsa-let-7e,105024
hsa-let-7e,107526
hsa-let-7e,107807
hsa-let-7e,107970
hsa-let-7e,108065
hsa-let-7e,115355
hsa-let-7e,119117
hsa-let-7e,119307
hsa-let-7e,119570
hsa-let-7e,119607
hsa-let-7e,119828
hsa-let-7e,121396
hsa-let-7e,121892
hsa-let-7e,123600
hsa-let-7e,123606
hsa-let-7e,123619
hsa-let-7e,124087
hsa-let-7e,124886
hsa-let-7e,125017
hsa-let-7e,126941
hsa-let-7e,127151
hsa-let-7e,129211
hsa-let-7e,129228
hsa-let-7e,130313
hsa-let-7e,131204
hsa-let-7e,131536
hsa-let-7e,131682
hsa-let-7e,132971
hsa-let-7e,132999
hsa-let-7e,134018
hsa-let-7e,134019
hsa-let-7e,134717
hsa-let-7e,134780
hsa-let-7e,142775
hsa-let-7e,145068
hsa-let-7e,145858
hsa-let-7e,146570
hsa-let-7e,148195
hsa-let-7e,149351
hsa-let-7e,150311
hsa-let-7e,151075
hsa-let-7e,154059
hsa-let-7e,154101
hsa-let-7e,154234
hsa-let-7e,154417
hsa-let-7e,155774
hsa-let-7e,156391
hsa-let-7e,156419
hsa-let-7e,157355
hsa-let-7e,157920
hsa-let-7e,157922
hsa-let-7e,158536
hsa-let-7e,159055
hsa-let-7e,159252
hsa-let-7e,162637
hsa-let-7e,163659
hsa-let-7e,164739
hsa-let-7e,165580
hsa-let-7e,167159
hsa-let-7e,171548
hsa-let-7e,174174
hsa-let-7e,176077
hsa-let-7e,176870
hsa-let-7e,179344
hsa-let-7e,182137
hsa-let-7e,185460
hsa-let-7e,193653
hsa-let-7e,193962
hsa-let-7e,202225
hsa-let-7e,208902
hsa-let-7e,210332
hsa-let-7e,213013
hsa-let-7e,213046
hsa-let-7e,216416
hsa-let-7e,219078
hsa-let-7e,222757
hsa-let-7e,236702
hsa-let-7e,259331
hsa-let-7e,287180
hsa-let-7e,439213
hsa-let-7e,439260
hsa-let-7e,439501
hsa-let-7e,439553
hsa-let-7e,440936
hsa-let-7e,440995
hsa-let-7e,441074
hsa-let-7e,441207
hsa-let-7e,441244
hsa-let-7e,441278
hsa-let-7e,441290
hsa-let-7e,441300
hsa-let-7e,441306
hsa-let-7e,441314
hsa-let-7e,441350
hsa-let-7e,441401
hsa-let-7e,442428
hsa-let-7e,443445
hsa-let-7e,443586
hsa-let-7e,443879
hsa-let-7e,444013
hsa-let-7e,444031
hsa-let-7e,444254
hsa-let-7e,445580
hsa-let-7e,446284
hsa-let-7e,446541
hsa-let-7e,446925
hsa-let-7e,447043
hsa-let-7e,449193
hsa-let-7e,449688
hsa-let-7e,450601
hsa-let-7e,452110
hsa-let-7e,452306
hsa-let-7e,454216
hsa-let-7e,456199
hsa-let-7e,492405
hsa-let-7e,517045
hsa-let-7e,522325
hsa-let-7e,610479
hsa-let-7e,625469
hsa-let-7e,637517
hsa-let-7e,637568
hsa-let-7e,638678
hsa-let-7e,644019
hsa-let-7e,644073
hsa-let-7e,644160
hsa-let-7e,656580
hsa-let-7e,656583
hsa-let-7e,656652
hsa-let-7e,656665
hsa-let-7e,666418
hsa-let-7e,667466
hsa-let-7e,667468
hsa-let-7e,667476
hsa-let-7e,667484
hsa-let-7e,667550
hsa-let-7e,688009
hsa-let-7e,688561
hsa-let-7e,689043
hsa-let-7e,708857
hsa-let-7e,737139
hsa-let-7e,941361
hsa-let-7e,941651
hsa-let-7e,1201549
hsa-let-7e,1548887
hsa-let-7e,1548942
hsa-let-7e,1548943
hsa-let-7e,1549000
hsa-let-7e,1549008
hsa-let-7e,1712095
hsa-let-7e,1738118
hsa-let-7e,2723601
hsa-let-7e,2724251
hsa-let-7e,2724354
hsa-let-7e,2724385
hsa-let-7e,2761171
hsa-let-7e,3000322
hsa-let-7e,3000502
hsa-let-7e,3000715
hsa-let-7e,3001028
hsa-let-7e,3001055
hsa-let-7e,3002119
hsa-let-7e,3002977
hsa-let-7e,3003141
hsa-let-7e,3005573
hsa-let-7e,3010818
hsa-let-7e,3032285
hsa-let-7e,3032771
hsa-let-7e,3033053
hsa-let-7e,3033538
hsa-let-7e,3033637
hsa-let-7e,3033818
hsa-let-7e,3033825
hsa-let-7e,3034010
hsa-let-7e,3034034
hsa-let-7e,3036505
hsa-let-7e,3037032
hsa-let-7e,3037234
hsa-let-7e,3037556
hsa-let-7e,3037981
hsa-let-7e,3038498
hsa-let-7e,3052762
hsa-let-7e,3052776
hsa-let-7e,3081361
hsa-let-7e,3082054
hsa-let-7e,3083544
hsa-let-7e,3085017
hsa-let-7e,3086011
hsa-let-7e,3086401
hsa-let-7e,3086674
hsa-let-7e,4327536
hsa-let-7e,4369359
hsa-let-7e,5084146
hsa-let-7e,5280360
hsa-let-7e,5280427
hsa-let-7e,5280793
hsa-let-7e,5280899
hsa-let-7e,5280934
hsa-let-7e,5280965
hsa-let-7e,5280980
hsa-let-7e,5281004
hsa-let-7e,5281035
hsa-let-7e,5281040
hsa-let-7e,5281042
hsa-let-7e,5281052
hsa-let-7e,5281070
hsa-let-7e,5281071
hsa-let-7e,5281077
hsa-let-7e,5281078
hsa-let-7e,5281081
hsa-let-7e,5281243
hsa-let-7e,5281417
hsa-let-7e,5281614
hsa-let-7e,5281718
hsa-let-7e,5281811
hsa-let-7e,5281881
hsa-let-7e,5281915
hsa-let-7e,5281929
hsa-let-7e,5282181
hsa-let-7e,5282381
hsa-let-7e,5282443
hsa-let-7e,5282489
hsa-let-7e,5284447
hsa-let-7e,5284512
hsa-let-7e,5284513
hsa-let-7e,5284514
hsa-let-7e,5284543
hsa-let-7e,5284550
hsa-let-7e,5284553
hsa-let-7e,5284566
hsa-let-7e,5284569
hsa-let-7e,5284570
hsa-let-7e,5284592
hsa-let-7e,5284603
hsa-let-7e,5284604
hsa-let-7e,5284607
hsa-let-7e,5284627
hsa-let-7e,5284632
hsa-let-7e,5310966
hsa-let-7e,5311017
hsa-let-7e,5311027
hsa-let-7e,5311066
hsa-let-7e,5311068
hsa-let-7e,5311181
hsa-let-7e,5311221
hsa-let-7e,5311309
hsa-let-7e,5311399
hsa-let-7e,5311447
hsa-let-7e,5311454
hsa-let-7e,5311507
hsa-let-7e,5312125
hsa-let-7e,5353788
hsa-let-7e,5353853
hsa-let-7e,5359272
hsa-let-7e,5359371
hsa-let-7e,5360696
hsa-let-7e,5362119
hsa-let-7e,5362124
hsa-let-7e,5362129
hsa-let-7e,5388962
hsa-let-7e,5447130
hsa-let-7e,5481350
hsa-let-7e,5484727
hsa-let-7e,5486971
hsa-let-7e,5493444
hsa-let-7e,6099959
hsa-let-7e,6323266
hsa-let-7e,6433164
hsa-let-7e,6435415
hsa-let-7e,6440717
hsa-let-7e,6445540
hsa-let-7e,6450551
hsa-let-7e,6473881
hsa-let-7e,6604200
hsa-let-7e,6714002
hsa-let-7e,6852391
hsa-let-7e,6914273
hsa-let-7e,6915744
hsa-let-7e,6916249
hsa-let-7e,6917698
hsa-let-7e,6917779
hsa-let-7e,6917864
hsa-let-7e,6918140
hsa-let-7e,6918155
hsa-let-7e,6918248
hsa-let-7e,6918296
hsa-let-7e,6918314
hsa-let-7e,6918462
hsa-let-7e,6918493
hsa-let-7e,6918537
hsa-let-7e,6918554
hsa-let-7e,6918585
hsa-let-7e,6918638
hsa-let-7e,6918837
hsa-let-7e,7019255
hsa-let-7e,7045767
hsa-let-7e,9548889
hsa-let-7e,9568614
hsa-let-7e,9574101
hsa-let-7e,9578005
hsa-let-7e,9690109
hsa-let-7e,9811704
hsa-let-7e,9811834
hsa-let-7e,9818306
hsa-let-7e,9823820
hsa-let-7e,9831415
hsa-let-7e,9835049
hsa-let-7e,9837243
hsa-let-7e,9838022
hsa-let-7e,9865528
hsa-let-7e,9869929
hsa-let-7e,9875401
hsa-let-7e,9882105
hsa-let-7e,9883933
hsa-let-7e,9887712
hsa-let-7e,9898279
hsa-let-7e,9911830
hsa-let-7e,9913767
hsa-let-7e,9915879
hsa-let-7e,9924495
hsa-let-7e,9926791
hsa-let-7e,9930049
hsa-let-7e,9933193
hsa-let-7e,9962735
hsa-let-7e,10071196
hsa-let-7e,10184665
hsa-let-7e,10220503
hsa-let-7e,10275777
hsa-let-7e,10324367
hsa-let-7e,10472693
hsa-let-7e,10482134
hsa-let-7e,11001318
hsa-let-7e,11154555
hsa-let-7e,11156438
hsa-let-7e,11167602
hsa-let-7e,11219835
hsa-let-7e,11243969
hsa-let-7e,11430828
hsa-let-7e,11431716
hsa-let-7e,11434515
hsa-let-7e,11499245
hsa-let-7e,11501341
hsa-let-7e,11504295
hsa-let-7e,11518241
hsa-let-7e,11556711
hsa-let-7e,11610526
hsa-let-7e,11658860
hsa-let-7e,11753673
hsa-let-7e,11779629
hsa-let-7e,11949646
hsa-let-7e,11953884
hsa-let-7e,11954293
hsa-let-7e,11963622
hsa-let-7e,11978813
hsa-let-7e,11979494
hsa-let-7e,12162152
hsa-let-7e,12881464
hsa-let-7e,13388558
hsa-let-7e,13559281
hsa-let-7e,14989482
hsa-let-7e,15950376
hsa-let-7e,16004692
hsa-let-7e,16078949
hsa-let-7e,16124688
hsa-let-7e,16401639
hsa-let-7e,16682734
hsa-let-7e,16684434
hsa-let-7e,16722836
hsa-let-7e,16760302
hsa-let-7e,16760467
hsa-let-7e,17754356
hsa-let-7e,17756771
hsa-let-7e,20054914
hsa-let-7e,20055414
hsa-let-7e,21867154
hsa-let-7e,22617237
hsa-let-7e,23443659
hsa-let-7e,23652731
hsa-let-7e,23663870
hsa-let-7e,23665772
hsa-let-7e,23668193
hsa-let-7e,23668827
hsa-let-7e,23724781
hsa-let-7e,24775005
hsa-let-7e,24776445
hsa-let-7e,24795069
hsa-let-7e,24812758
hsa-let-7e,24822371
hsa-let-7e,24831714
hsa-let-7e,24847884
hsa-let-7e,24958200
hsa-let-7e,25102847
hsa-let-7e,25126798
hsa-let-7e,25151352
hsa-let-7e,25154714
hsa-let-7e,25166913
hsa-let-7e,25185057
hsa-let-7e,42613186
hsa-let-7e,44129647
hsa-let-7e,44139752
hsa-let-7e,44591583
hsa-let-7e,44599207
hsa-let-7e,44814423
hsa-let-7e,45266502
hsa-let-7e,45266800
hsa-let-7e,46705423
hsa-let-7e,46936176
hsa-let-7e,49800058
hsa-let-7e,49852292
hsa-let-7e,53465279
hsa-let-7e,54676038
hsa-let-7e,54678486
hsa-let-7e,54679224
hsa-let-7e,54680692
hsa-let-7e,54682045
hsa-let-7e,54684141
hsa-let-7e,54710214
hsa-let-7e,56649692
hsa-let-7e,56840904
hsa-let-7e,56927674
hsa-let-7e,57515973
hsa-let-7e,67171867
hsa-let-7e,67462786
hsa-let-7e,70678987
hsa-let-7e,70693500
hsa-let-7e,70788951
hsa-let-7e,70789197
hsa-let-7e,70789202
hsa-let-7e,71481097
hsa-let-7e,71511839
hsa-let-7e,71587201
hsa-let-7e,71587953
hsa-let-7e,71768094
hsa-let-7e,73049652
hsa-let-7e,73425383
hsa-let-7e,73442840
hsa-let-7e,76957057
hsa-let-7e,76958517
hsa-let-7e,76962714
hsa-let-7e,76968835
hsa-let-7e,86278362
hsa-let-7e,89683805
hsa-let-7e,91663255
hsa-let-7e,118987133
hsa-let-7e,131704172
hsa-let-7e,131704299
hsa-let-7e,131704314
hsa-let-7e,131704316
hsa-let-7e,131704319
hsa-let-7e,131704328
hsa-let-7f,119
hsa-let-7f,137
hsa-let-7f,176
hsa-let-7f,244
hsa-let-7f,280
hsa-let-7f,281
hsa-let-7f,305
hsa-let-7f,311
hsa-let-7f,338
hsa-let-7f,444
hsa-let-7f,460
hsa-let-7f,564
hsa-let-7f,586
hsa-let-7f,612
hsa-let-7f,679
hsa-let-7f,681
hsa-let-7f,712
hsa-let-7f,727
hsa-let-7f,750
hsa-let-7f,753
hsa-let-7f,757
hsa-let-7f,774
hsa-let-7f,785
hsa-let-7f,807
hsa-let-7f,896
hsa-let-7f,936
hsa-let-7f,938
hsa-let-7f,946
hsa-let-7f,948
hsa-let-7f,977
hsa-let-7f,988
hsa-let-7f,996
hsa-let-7f,999
hsa-let-7f,1030
hsa-let-7f,1031
hsa-let-7f,1032
hsa-let-7f,1054
hsa-let-7f,1060
hsa-let-7f,1091
hsa-let-7f,1110
hsa-let-7f,1130
hsa-let-7f,1176
hsa-let-7f,1207
hsa-let-7f,1674
hsa-let-7f,1676
hsa-let-7f,1775
hsa-let-7f,1923
hsa-let-7f,1935
hsa-let-7f,1978
hsa-let-7f,1983
hsa-let-7f,1986
hsa-let-7f,1989
hsa-let-7f,1990
hsa-let-7f,1993
hsa-let-7f,2082
hsa-let-7f,2083
hsa-let-7f,2092
hsa-let-7f,2118
hsa-let-7f,2123
hsa-let-7f,2130
hsa-let-7f,2131
hsa-let-7f,2132
hsa-let-7f,2140
hsa-let-7f,2141
hsa-let-7f,2145
hsa-let-7f,2148
hsa-let-7f,2153
hsa-let-7f,2159
hsa-let-7f,2160
hsa-let-7f,2161
hsa-let-7f,2164
hsa-let-7f,2165
hsa-let-7f,2170
hsa-let-7f,2179
hsa-let-7f,2187
hsa-let-7f,2194
hsa-let-7f,2197
hsa-let-7f,2200
hsa-let-7f,2202
hsa-let-7f,2216
hsa-let-7f,2236
hsa-let-7f,2244
hsa-let-7f,2247
hsa-let-7f,2265
hsa-let-7f,2266
hsa-let-7f,2267
hsa-let-7f,2284
hsa-let-7f,2327
hsa-let-7f,2335
hsa-let-7f,2337
hsa-let-7f,2343
hsa-let-7f,2345
hsa-let-7f,2350
hsa-let-7f,2365
hsa-let-7f,2370
hsa-let-7f,2378
hsa-let-7f,2381
hsa-let-7f,2391
hsa-let-7f,2406
hsa-let-7f,2431
hsa-let-7f,2435
hsa-let-7f,2441
hsa-let-7f,2442
hsa-let-7f,2444
hsa-let-7f,2448
hsa-let-7f,2466
hsa-let-7f,2471
hsa-let-7f,2477
hsa-let-7f,2478
hsa-let-7f,2479
hsa-let-7f,2481
hsa-let-7f,2482
hsa-let-7f,2484
hsa-let-7f,2519
hsa-let-7f,2528
hsa-let-7f,2554
hsa-let-7f,2562
hsa-let-7f,2564
hsa-let-7f,2576
hsa-let-7f,2581
hsa-let-7f,2583
hsa-let-7f,2663
hsa-let-7f,2678
hsa-let-7f,2682
hsa-let-7f,2683
hsa-let-7f,2707
hsa-let-7f,2708
hsa-let-7f,2712
hsa-let-7f,2717
hsa-let-7f,2719
hsa-let-7f,2720
hsa-let-7f,2722
hsa-let-7f,2723
hsa-let-7f,2725
hsa-let-7f,2726
hsa-let-7f,2727
hsa-let-7f,2732
hsa-let-7f,2733
hsa-let-7f,2754
hsa-let-7f,2761
hsa-let-7f,2771
hsa-let-7f,2783
hsa-let-7f,2784
hsa-let-7f,2788
hsa-let-7f,2789
hsa-let-7f,2795
hsa-let-7f,2800
hsa-let-7f,2801
hsa-let-7f,2802
hsa-let-7f,2803
hsa-let-7f,2809
hsa-let-7f,2812
hsa-let-7f,2882
hsa-let-7f,2883
hsa-let-7f,2893
hsa-let-7f,2895
hsa-let-7f,2904
hsa-let-7f,2905
hsa-let-7f,2907
hsa-let-7f,2911
hsa-let-7f,2913
hsa-let-7f,2950
hsa-let-7f,2955
hsa-let-7f,2966
hsa-let-7f,2972
hsa-let-7f,2973
hsa-let-7f,2993
hsa-let-7f,3009
hsa-let-7f,3016
hsa-let-7f,3019
hsa-let-7f,3025
hsa-let-7f,3033
hsa-let-7f,3038
hsa-let-7f,3055
hsa-let-7f,3059
hsa-let-7f,3080
hsa-let-7f,3089
hsa-let-7f,3100
hsa-let-7f,3105
hsa-let-7f,3108
hsa-let-7f,3114
hsa-let-7f,3149
hsa-let-7f,3151
hsa-let-7f,3152
hsa-let-7f,3156
hsa-let-7f,3162
hsa-let-7f,3168
hsa-let-7f,3180
hsa-let-7f,3182
hsa-let-7f,3191
hsa-let-7f,3202
hsa-let-7f,3219
hsa-let-7f,3226
hsa-let-7f,3261
hsa-let-7f,3278
hsa-let-7f,3284
hsa-let-7f,3291
hsa-let-7f,3305
hsa-let-7f,3306
hsa-let-7f,3314
hsa-let-7f,3324
hsa-let-7f,3325
hsa-let-7f,3331
hsa-let-7f,3333
hsa-let-7f,3335
hsa-let-7f,3337
hsa-let-7f,3339
hsa-let-7f,3341
hsa-let-7f,3343
hsa-let-7f,3345
hsa-let-7f,3348
hsa-let-7f,3356
hsa-let-7f,3365
hsa-let-7f,3366
hsa-let-7f,3371
hsa-let-7f,3372
hsa-let-7f,3380
hsa-let-7f,3385
hsa-let-7f,3393
hsa-let-7f,3394
hsa-let-7f,3396
hsa-let-7f,3397
hsa-let-7f,3404
hsa-let-7f,3406
hsa-let-7f,3410
hsa-let-7f,3440
hsa-let-7f,3446
hsa-let-7f,3463
hsa-let-7f,3467
hsa-let-7f,3468
hsa-let-7f,3475
hsa-let-7f,3476
hsa-let-7f,3478
hsa-let-7f,3488
hsa-let-7f,3496
hsa-let-7f,3516
hsa-let-7f,3517
hsa-let-7f,3520
hsa-let-7f,3559
hsa-let-7f,3562
hsa-let-7f,3598
hsa-let-7f,3607
hsa-let-7f,3610
hsa-let-7f,3639
hsa-let-7f,3647
hsa-let-7f,3657
hsa-let-7f,3658
hsa-let-7f,3672
hsa-let-7f,3675
hsa-let-7f,3690
hsa-let-7f,3696
hsa-let-7f,3698
hsa-let-7f,3702
hsa-let-7f,3724
hsa-let-7f,3728
hsa-let-7f,3730
hsa-let-7f,3731
hsa-let-7f,3735
hsa-let-7f,3736
hsa-let-7f,3737
hsa-let-7f,3739
hsa-let-7f,3741
hsa-let-7f,3742
hsa-let-7f,3743
hsa-let-7f,3759
hsa-let-7f,3762
hsa-let-7f,3763
hsa-let-7f,3775
hsa-let-7f,3776
hsa-let-7f,3779
hsa-let-7f,3821
hsa-let-7f,3825
hsa-let-7f,3826
hsa-let-7f,3827
hsa-let-7f,3878
hsa-let-7f,3883
hsa-let-7f,3893
hsa-let-7f,3899
hsa-let-7f,3902
hsa-let-7f,3955
hsa-let-7f,3958
hsa-let-7f,3961
hsa-let-7f,3964
hsa-let-7f,3965
hsa-let-7f,3998
hsa-let-7f,4004
hsa-let-7f,4021
hsa-let-7f,4030
hsa-let-7f,4032
hsa-let-7f,4033
hsa-let-7f,4034
hsa-let-7f,4037
hsa-let-7f,4044
hsa-let-7f,4055
hsa-let-7f,4057
hsa-let-7f,4058
hsa-let-7f,4060
hsa-let-7f,4062
hsa-let-7f,4078
hsa-let-7f,4086
hsa-let-7f,4097
hsa-let-7f,4101
hsa-let-7f,4114
hsa-let-7f,4116
hsa-let-7f,4133
hsa-let-7f,4171
hsa-let-7f,4173
hsa-let-7f,4174
hsa-let-7f,4178
hsa-let-7f,4184
hsa-let-7f,4195
hsa-let-7f,4197
hsa-let-7f,4201
hsa-let-7f,4211
hsa-let-7f,4260
hsa-let-7f,4274
hsa-let-7f,4409
hsa-let-7f,4421
hsa-let-7f,4440
hsa-let-7f,4449
hsa-let-7f,4450
hsa-let-7f,4456
hsa-let-7f,4472
hsa-let-7f,4477
hsa-let-7f,4493
hsa-let-7f,4495
hsa-let-7f,4506
hsa-let-7f,4507
hsa-let-7f,4510
hsa-let-7f,4528
hsa-let-7f,4543
hsa-let-7f,4567
hsa-let-7f,4594
hsa-let-7f,4601
hsa-let-7f,4604
hsa-let-7f,4612
hsa-let-7f,4614
hsa-let-7f,4615
hsa-let-7f,4616
hsa-let-7f,4619
hsa-let-7f,4621
hsa-let-7f,4632
hsa-let-7f,4633
hsa-let-7f,4634
hsa-let-7f,4636
hsa-let-7f,4641
hsa-let-7f,4642
hsa-let-7f,4649
hsa-let-7f,4679
hsa-let-7f,4680
hsa-let-7f,4723
hsa-let-7f,4735
hsa-let-7f,4737
hsa-let-7f,4740
hsa-let-7f,4746
hsa-let-7f,4747
hsa-let-7f,4748
hsa-let-7f,4753
hsa-let-7f,4760
hsa-let-7f,4761
hsa-let-7f,4762
hsa-let-7f,4768
hsa-let-7f,4775
hsa-let-7f,4781
hsa-let-7f,4810
hsa-let-7f,4828
hsa-let-7f,4829
hsa-let-7f,4845
hsa-let-7f,4849
hsa-let-7f,4870
hsa-let-7f,4886
hsa-let-7f,4890
hsa-let-7f,4891
hsa-let-7f,4893
hsa-let-7f,4906
hsa-let-7f,4909
hsa-let-7f,4911
hsa-let-7f,4912
hsa-let-7f,4914
hsa-let-7f,4915
hsa-let-7f,4917
hsa-let-7f,4919
hsa-let-7f,4923
hsa-let-7f,4926
hsa-let-7f,4932
hsa-let-7f,4934
hsa-let-7f,4935
hsa-let-7f,4940
hsa-let-7f,4942
hsa-let-7f,4943
hsa-let-7f,4946
hsa-let-7f,4976
hsa-let-7f,4993
hsa-let-7f,4999
hsa-let-7f,5002
hsa-let-7f,5029
hsa-let-7f,5042
hsa-let-7f,5054
hsa-let-7f,5070
hsa-let-7f,5071
hsa-let-7f,5078
hsa-let-7f,5090
hsa-let-7f,5095
hsa-let-7f,5147
hsa-let-7f,5152
hsa-let-7f,5161
hsa-let-7f,5193
hsa-let-7f,5206
hsa-let-7f,5210
hsa-let-7f,5215
hsa-let-7f,5241
hsa-let-7f,5243
hsa-let-7f,5245
hsa-let-7f,5253
hsa-let-7f,5281
hsa-let-7f,5291
hsa-let-7f,5314
hsa-let-7f,5320
hsa-let-7f,5322
hsa-let-7f,5323
hsa-let-7f,5325
hsa-let-7f,5327
hsa-let-7f,5328
hsa-let-7f,5329
hsa-let-7f,5333
hsa-let-7f,5335
hsa-let-7f,5336
hsa-let-7f,5340
hsa-let-7f,5342
hsa-let-7f,5344
hsa-let-7f,5355
hsa-let-7f,5359
hsa-let-7f,5381
hsa-let-7f,5386
hsa-let-7f,5391
hsa-let-7f,5401
hsa-let-7f,5403
hsa-let-7f,5405
hsa-let-7f,5419
hsa-let-7f,5426
hsa-let-7f,5430
hsa-let-7f,5431
hsa-let-7f,5440
hsa-let-7f,5452
hsa-let-7f,5456
hsa-let-7f,5457
hsa-let-7f,5479
hsa-let-7f,5482
hsa-let-7f,5483
hsa-let-7f,5487
hsa-let-7f,5503
hsa-let-7f,5504
hsa-let-7f,5505
hsa-let-7f,5509
hsa-let-7f,5510
hsa-let-7f,5526
hsa-let-7f,5530
hsa-let-7f,5533
hsa-let-7f,5538
hsa-let-7f,5546
hsa-let-7f,5556
hsa-let-7f,5560
hsa-let-7f,5565
hsa-let-7f,5566
hsa-let-7f,5568
hsa-let-7f,5572
hsa-let-7f,5573
hsa-let-7f,5574
hsa-let-7f,5576
hsa-let-7f,5577
hsa-let-7f,5578
hsa-let-7f,5583
hsa-let-7f,5584
hsa-let-7f,5585
hsa-let-7f,5587
hsa-let-7f,5593
hsa-let-7f,5611
hsa-let-7f,5641
hsa-let-7f,5656
hsa-let-7f,5665
hsa-let-7f,5709
hsa-let-7f,5719
hsa-let-7f,5732
hsa-let-7f,5734
hsa-let-7f,5736
hsa-let-7f,5749
hsa-let-7f,5756
hsa-let-7f,5757
hsa-let-7f,5775
hsa-let-7f,5794
hsa-let-7f,5819
hsa-let-7f,5852
hsa-let-7f,5862
hsa-let-7f,5870
hsa-let-7f,5881
hsa-let-7f,5905
hsa-let-7f,5906
hsa-let-7f,5910
hsa-let-7f,5920
hsa-let-7f,5936
hsa-let-7f,5939
hsa-let-7f,5959
hsa-let-7f,5960
hsa-let-7f,5961
hsa-let-7f,5962
hsa-let-7f,5966
hsa-let-7f,5977
hsa-let-7f,5988
hsa-let-7f,5991
hsa-let-7f,5997
hsa-let-7f,6005
hsa-let-7f,6009
hsa-let-7f,6018
hsa-let-7f,6037
hsa-let-7f,6041
hsa-let-7f,6047
hsa-let-7f,6049
hsa-let-7f,6057
hsa-let-7f,6058
